Country,Date,total_cases,total_deaths,Gold Price per tr oz,Silver Price per tr oz,Exchange to USD,BIT_price,ETH_price,Stock_Price,Stock Index,ad_Gold_Price,ad_Silver_Price
United States,2019-01-19,0.0,0.0,1284.2,15.345,1.0,3690.9085636878003,123.57577330209999,7157.22998,NASDAQ,1284.2,15.345
Germany,2019-01-19,0.0,0.0,1129.8,13.5,1.1362,3690.9085636878003,123.57577330209999,11205.540039,DAX,994.3671888751979,11.881710966379158
France,2019-01-19,0.0,0.0,1129.8,13.5,1.1362,3690.9085636878003,123.57577330209999,4875.930176,CAC 40,994.3671888751979,11.881710966379158
Canada,2019-01-19,0.0,0.0,1701.5,20.35,1.3262,3690.9085636878003,123.57577330209999,15303.799805,S&P/TSX,1282.9889911023977,15.344593575629618
Italy,2019-01-19,0.0,0.0,1129.8,13.5,1.1362,3690.9085636878003,123.57577330209999,19708.0,FTSE MIB,994.3671888751979,11.881710966379158
Japan,2019-01-19,0.0,0.0,140831.8,1680.52,109.79,3690.9085636878003,123.57577330209999,20666.070313,Nikkei,1282.7379542763456,15.306676382184168
China,2019-01-19,0.0,0.0,8693.8,103.98,6.7765,3690.9085636878003,123.57577330209999,2596.006104,SSE,1282.933667822622,15.344204235224673
India,2019-01-19,0.0,0.0,91348.3,1090.85,71.21,3690.9085636878003,123.57577330209999,10906.950195,NSE,1282.8015728128073,15.31877545288583
United Kingdom,2019-01-19,0.0,0.0,995.0,11.9185,1.2898,3690.9085636878003,123.57577330209999,6968.33,FTSE 100,771.4374321600247,9.240579934873624
Brazil,2019-01-20,0.0,0.0,4807.62,57.55,3.7658,3544.2217242808,117.5549281201,96097.0,BOVESPA,1276.6530352116415,15.2822773381486
United States,2019-01-20,0.0,0.0,1284.2,15.345,1.0,3544.2217242808,117.5549281201,7157.22998,NASDAQ,1284.2,15.345
Germany,2019-01-20,0.0,0.0,1129.8,13.5,1.1362,3544.2217242808,117.5549281201,11205.540039,DAX,994.3671888751979,11.881710966379158
France,2019-01-20,0.0,0.0,1129.8,13.5,1.1362,3544.2217242808,117.5549281201,4875.930176,CAC 40,994.3671888751979,11.881710966379158
Canada,2019-01-20,0.0,0.0,1701.5,20.35,1.3262,3544.2217242808,117.5549281201,15303.799805,S&P/TSX,1282.9889911023977,15.344593575629618
Italy,2019-01-20,0.0,0.0,1129.8,13.5,1.1362,3544.2217242808,117.5549281201,19708.0,FTSE MIB,994.3671888751979,11.881710966379158
Japan,2019-01-20,0.0,0.0,140831.8,1680.52,109.79,3544.2217242808,117.5549281201,20666.070313,Nikkei,1282.7379542763456,15.306676382184168
China,2019-01-20,0.0,0.0,8693.8,103.98,6.7765,3544.2217242808,117.5549281201,2596.006104,SSE,1282.933667822622,15.344204235224673
India,2019-01-20,0.0,0.0,91348.3,1090.85,71.21,3544.2217242808,117.5549281201,10906.950195,NSE,1282.8015728128073,15.31877545288583
United Kingdom,2019-01-20,0.0,0.0,995.0,11.9185,1.2898,3544.2217242808,117.5549281201,6968.33,FTSE 100,771.4374321600247,9.240579934873624
Brazil,2019-01-21,0.0,0.0,4808.2,57.43,3.7658,3528.4635294479,115.7333685348,96010.0,BOVESPA,1276.8070529502363,15.250411599129002
United States,2019-01-21,0.0,0.0,1279.6,15.27,1.0,3528.4635294479,115.7333685348,7157.22998,NASDAQ,1279.6,15.27
Germany,2019-01-21,0.0,0.0,1125.8,13.43,1.1362,3528.4635294479,115.7333685348,11136.200195,DAX,990.8466819221967,11.820102094701635
France,2019-01-21,0.0,0.0,1125.8,13.43,1.1362,3528.4635294479,115.7333685348,4867.779785,CAC 40,990.8466819221967,11.820102094701635
Canada,2019-01-21,0.0,0.0,1700.2,20.3,1.3262,3528.4635294479,115.7333685348,15354.200195,S&P/TSX,1282.0087467953551,15.306891871512592
Italy,2019-01-21,0.0,0.0,1125.8,13.43,1.1362,3528.4635294479,115.7333685348,19639.0,FTSE MIB,990.8466819221967,11.820102094701635
Japan,2019-01-21,0.0,0.0,140264.2,1671.03,109.79,3528.4635294479,115.7333685348,20719.330078,Nikkei,1277.5680845250024,15.22023863739867
China,2019-01-21,0.0,0.0,8688.3,103.79,6.7765,3528.4635294479,115.7333685348,2610.509033,SSE,1282.1220394008706,15.316166162473253
India,2019-01-21,0.0,0.0,91121.5,1085.08,71.21,3528.4635294479,115.7333685348,10961.849609,NSE,1279.6166268782476,15.23774750737256
United Kingdom,2019-01-21,0.0,0.0,992.4,11.8441,1.2898,3528.4635294479,115.7333685348,6970.59,FTSE 100,769.4216157543805,9.18289657311211
Brazil,2019-01-22,0.0,0.0,4803.68,58.5,3.7811,3581.5519472363,118.2059597956,95103.0,BOVESPA,1270.4451085662904,15.471688133082965
United States,2019-01-22,0.0,0.0,1282.1,15.335,1.0,3581.5519472363,118.2059597956,7020.359863,NASDAQ,1282.1,15.335
Germany,2019-01-22,0.0,0.0,1129.0,13.49,1.1359,3581.5519472363,118.2059597956,11090.110352,DAX,993.9255216128181,11.876045426534027
France,2019-01-22,0.0,0.0,1129.0,13.49,1.1359,3581.5519472363,118.2059597956,4847.529785,CAC 40,993.9255216128181,11.876045426534027
Canada,2019-01-22,0.0,0.0,1709.9,20.47,1.3333,3581.5519472363,118.2059597956,15233.799805,S&P/TSX,1282.4570614265358,15.352883822095553
Italy,2019-01-22,0.0,0.0,1129.0,13.49,1.1359,3581.5519472363,118.2059597956,19437.0,FTSE MIB,993.9255216128181,11.876045426534027
Japan,2019-01-22,0.0,0.0,140313.0,1674.22,109.34,3581.5519472363,118.2059597956,20622.910156,Nikkei,1283.2723614413756,15.312054143040058
China,2019-01-22,0.0,0.0,8731.2,104.41,6.8072,3581.5519472363,118.2059597956,2579.704102,SSE,1282.6419085673992,15.338171347984487
India,2019-01-22,0.0,0.0,91572.4,1090.14,71.23,3581.5519472363,118.2059597956,10922.75,NSE,1285.5875333426925,15.304506528148252
United Kingdom,2019-01-22,0.0,0.0,989.4,11.8279,1.2955,3581.5519472363,118.2059597956,6901.39,FTSE 100,763.7205712080278,9.129988421458895
Brazil,2019-01-23,0.0,0.0,4899.08,57.84,3.7987,3549.7707990970002,116.3314966966,96558.0,BOVESPA,1289.6727827941138,15.226261615815938
United States,2019-01-23,0.0,0.0,1279.8,15.354,1.0,3549.7707990970002,116.3314966966,7025.77002,NASDAQ,1279.8,15.354
Germany,2019-01-23,0.0,0.0,1124.7,13.5,1.139,3549.7707990970002,116.3314966966,11071.540039,DAX,987.4451273046533,11.852502194907814
France,2019-01-23,0.0,0.0,1124.7,13.5,1.139,3549.7707990970002,116.3314966966,4840.379883,CAC 40,987.4451273046533,11.852502194907814
Canada,2019-01-23,0.0,0.0,1709.3,20.5,1.3362,3549.7707990970002,116.3314966966,15208.299805,S&P/TSX,1279.224666966023,15.342014668462804
Italy,2019-01-23,0.0,0.0,1124.7,13.5,1.139,3549.7707990970002,116.3314966966,19400.0,FTSE MIB,987.4451273046533,11.852502194907814
Japan,2019-01-23,0.0,0.0,140310.8,1680.71,109.44,3549.7707990970002,116.3314966966,20593.720703,Nikkei,1282.079678362573,15.357364766081872
China,2019-01-23,0.0,0.0,8686.6,104.35,6.7897,3549.7707990970002,116.3314966966,2581.003906,SSE,1279.379059457708,15.36886754937626
India,2019-01-23,0.0,0.0,91307.3,1091.16,71.21,3549.7707990970002,116.3314966966,10831.5,NSE,1282.225810981604,15.323128774048591
United Kingdom,2019-01-23,0.0,0.0,979.8,11.7579,1.3074,3549.7707990970002,116.3314966966,6842.88,FTSE 100,749.4263423588802,8.99334557136301
Brazil,2019-01-24,0.0,0.0,4827.55,57.77,3.7486,3562.9204764613,116.11245190870001,97677.0,BOVESPA,1287.8274555834178,15.41108680574081
United States,2019-01-24,0.0,0.0,1283.7,15.318,1.0,3562.9204764613,116.11245190870001,7073.459961,NASDAQ,1283.7,15.318
Germany,2019-01-24,0.0,0.0,1130.7,13.55,1.1322,3562.9204764613,116.11245190870001,11130.179688,DAX,998.6751457339692,11.967850203144321
France,2019-01-24,0.0,0.0,1130.7,13.55,1.1322,3562.9204764613,116.11245190870001,4871.959961,CAC 40,998.6751457339692,11.967850203144321
Canada,2019-01-24,0.0,0.0,1712.4,20.45,1.3342,3562.9204764613,116.11245190870001,15280.799805,S&P/TSX,1283.4657472642782,15.327537100884424
Italy,2019-01-24,0.0,0.0,1130.7,13.55,1.1322,3562.9204764613,116.11245190870001,19564.0,FTSE MIB,998.6751457339692,11.967850203144321
Japan,2019-01-24,0.0,0.0,140674.3,1676.1,109.72,3562.9204764613,116.11245190870001,20574.630859,Nikkei,1282.1208530805686,15.276157491797301
China,2019-01-24,0.0,0.0,8721.1,103.98,6.7835,3562.9204764613,116.11245190870001,2591.694092,SSE,1285.6342596005013,15.328370310311787
India,2019-01-24,0.0,0.0,91360.9,1085.39,71.02,3562.9204764613,116.11245190870001,10849.799805,NSE,1286.4108701774148,15.282878062517604
United Kingdom,2019-01-24,0.0,0.0,984.1,11.7243,1.3027,3562.9204764613,116.11245190870001,6818.95,FTSE 100,755.4310278652031,9.0
Brazil,2019-01-25,0.0,0.0,4838.84,59.4,3.77,3566.6661636996,115.2563718932,97677.0,BOVESPA,1283.5119363395227,15.755968169761273
United States,2019-01-25,0.0,0.0,1293.9,15.747,1.0,3566.6661636996,115.2563718932,7164.859863,NASDAQ,1293.9,15.747
Germany,2019-01-25,0.0,0.0,1135.2,13.8,1.1407,3566.6661636996,115.2563718932,11281.790039,DAX,995.1783992285439,12.097834662926273
France,2019-01-25,0.0,0.0,1135.2,13.8,1.1407,3566.6661636996,115.2563718932,4925.819824,CAC 40,995.1783992285439,12.097834662926273
Canada,2019-01-25,0.0,0.0,1715.6,20.81,1.3259,3566.6661636996,115.2563718932,15366.099609,S&P/TSX,1293.9135681423936,15.694999622897653
Italy,2019-01-25,0.0,0.0,1135.2,13.8,1.1407,3566.6661636996,115.2563718932,19811.0,FTSE MIB,995.1783992285439,12.097834662926273
Japan,2019-01-25,0.0,0.0,141908.5,1722.02,109.6,3566.6661636996,115.2563718932,20773.560547,Nikkei,1294.7855839416059,15.711861313868614
China,2019-01-25,0.0,0.0,8751.3,106.28,6.7448,3566.6661636996,115.2563718932,2601.7229,SSE,1297.4884355355236,15.757324160835015
India,2019-01-25,0.0,0.0,92164.5,1115.7,70.94,3566.6661636996,115.2563718932,10780.549805,NSE,1299.189455878207,15.727375246687343
United Kingdom,2019-01-25,0.0,0.0,982.5,11.93,1.3176,3566.6661636996,115.2563718932,6809.22,FTSE 100,745.6739526411657,9.054341226472372
Brazil,2019-01-26,0.0,0.0,4914.18,59.4,3.77,3563.2780095528,115.243615305,97677.0,BOVESPA,1303.4960212201593,15.755968169761273
United States,2019-01-26,0.0,0.0,1293.9,15.747,1.0,3563.2780095528,115.243615305,7164.859863,NASDAQ,1293.9,15.747
Germany,2019-01-26,0.0,0.0,1135.2,13.8,1.1407,3563.2780095528,115.243615305,11281.790039,DAX,995.1783992285439,12.097834662926273
France,2019-01-26,0.0,0.0,1135.2,13.8,1.1407,3563.2780095528,115.243615305,4925.819824,CAC 40,995.1783992285439,12.097834662926273
Canada,2019-01-26,0.0,0.0,1715.6,20.81,1.3259,3563.2780095528,115.243615305,15366.099609,S&P/TSX,1293.9135681423936,15.694999622897653
Italy,2019-01-26,0.0,0.0,1135.2,13.8,1.1407,3563.2780095528,115.243615305,19811.0,FTSE MIB,995.1783992285439,12.097834662926273
Japan,2019-01-26,0.0,0.0,141908.5,1722.02,109.6,3563.2780095528,115.243615305,20773.560547,Nikkei,1294.7855839416059,15.711861313868614
China,2019-01-26,0.0,0.0,8751.3,106.28,6.7448,3563.2780095528,115.243615305,2601.7229,SSE,1297.4884355355236,15.757324160835015
India,2019-01-26,0.0,0.0,92164.5,1115.7,70.94,3563.2780095528,115.243615305,10780.549805,NSE,1299.189455878207,15.727375246687343
United Kingdom,2019-01-26,0.0,0.0,982.5,11.93,1.3176,3563.2780095528,115.243615305,6809.22,FTSE 100,745.6739526411657,9.054341226472372
Brazil,2019-01-27,0.0,0.0,4914.18,59.4,3.77,3539.6209472447,112.6337304817,97677.0,BOVESPA,1303.4960212201593,15.755968169761273
United States,2019-01-27,0.0,0.0,1293.9,15.747,1.0,3539.6209472447,112.6337304817,7164.859863,NASDAQ,1293.9,15.747
Germany,2019-01-27,0.0,0.0,1135.2,13.8,1.1407,3539.6209472447,112.6337304817,11281.790039,DAX,995.1783992285439,12.097834662926273
France,2019-01-27,0.0,0.0,1135.2,13.8,1.1407,3539.6209472447,112.6337304817,4925.819824,CAC 40,995.1783992285439,12.097834662926273
Canada,2019-01-27,0.0,0.0,1715.6,20.81,1.3259,3539.6209472447,112.6337304817,15366.099609,S&P/TSX,1293.9135681423936,15.694999622897653
Italy,2019-01-27,0.0,0.0,1135.2,13.8,1.1407,3539.6209472447,112.6337304817,19811.0,FTSE MIB,995.1783992285439,12.097834662926273
Japan,2019-01-27,0.0,0.0,141908.5,1722.02,109.6,3539.6209472447,112.6337304817,20773.560547,Nikkei,1294.7855839416059,15.711861313868614
China,2019-01-27,0.0,0.0,8751.3,106.28,6.7448,3539.6209472447,112.6337304817,2601.7229,SSE,1297.4884355355236,15.757324160835015
India,2019-01-27,0.0,0.0,92164.5,1115.7,70.94,3539.6209472447,112.6337304817,10780.549805,NSE,1299.189455878207,15.727375246687343
United Kingdom,2019-01-27,0.0,0.0,982.5,11.93,1.3176,3539.6209472447,112.6337304817,6809.22,FTSE 100,745.6739526411657,9.054341226472372
Brazil,2019-01-28,0.0,0.0,4911.56,59.27,3.7628,3425.2621611882,105.0082800486,95444.0,BOVESPA,1305.293930052089,15.75156798129053
United States,2019-01-28,0.0,0.0,1302.2,15.748,1.0,3425.2621611882,105.0082800486,7085.680176000002,NASDAQ,1302.2,15.748
Germany,2019-01-28,0.0,0.0,1138.7,13.77,1.1438,3425.2621611882,105.0082800486,11210.30957,DAX,995.5411785277147,12.038817975170485
France,2019-01-28,0.0,0.0,1138.7,13.77,1.1438,3425.2621611882,105.0082800486,4888.580078,CAC 40,995.5411785277147,12.038817975170485
Canada,2019-01-28,0.0,0.0,1726.3,20.87,1.3269,3425.2621611882,105.0082800486,15378.599609,S&P/TSX,1301.0023362725149,15.728389479237322
Italy,2019-01-28,0.0,0.0,1138.7,13.77,1.1438,3425.2621611882,105.0082800486,19608.0,FTSE MIB,995.5411785277147,12.038817975170485
Japan,2019-01-28,0.0,0.0,142292.4,1718.01,109.2,3425.2621611882,105.0082800486,20649.0,Nikkei,1303.0439560439559,15.732692307692307
China,2019-01-28,0.0,0.0,8775.1,106.18,6.7437,3425.2621611882,105.0082800486,2596.9770510000008,SSE,1301.229295490606,15.745065765084451
India,2019-01-28,0.0,0.0,92636.2,1116.76,71.06,3425.2621611882,105.0082800486,10661.549805,NSE,1303.6335491134253,15.715733183225442
United Kingdom,2019-01-28,0.0,0.0,989.8,11.9596,1.3158,3425.2621611882,105.0082800486,6747.1,FTSE 100,752.2419820641434,9.08922328621371
Brazil,2019-01-29,0.0,0.0,4906.25,58.94,3.7288,3395.0186452496996,104.13718944950001,95639.0,BOVESPA,1315.771830079382,15.806693842523062
United States,2019-01-29,0.0,0.0,1307.6,15.844,1.0,3395.0186452496996,104.13718944950001,7028.290039,NASDAQ,1307.6,15.844
Germany,2019-01-29,0.0,0.0,1145.5,13.85,1.1424,3395.0186452496996,104.13718944950001,11218.830078,DAX,1002.7135854341736,12.123599439775909
France,2019-01-29,0.0,0.0,1145.5,13.85,1.1424,3395.0186452496996,104.13718944950001,4928.180176,CAC 40,1002.7135854341736,12.123599439775909
Canada,2019-01-29,0.0,0.0,1735.6,21.01,1.3264,3395.0186452496996,104.13718944950001,15463.099609,S&P/TSX,1308.5042219541615,15.839867310012064
Italy,2019-01-29,0.0,0.0,1145.5,13.85,1.1424,3395.0186452496996,104.13718944950001,19702.0,FTSE MIB,1002.7135854341736,12.123599439775909
Japan,2019-01-29,0.0,0.0,142954.4,1728.95,109.36,3395.0186452496996,104.13718944950001,20664.640625,Nikkei,1307.190929041697,15.80971104608632
China,2019-01-29,0.0,0.0,8801.1,106.64,6.7304,3395.0186452496996,104.13718944950001,2594.253906,SSE,1307.6637346963032,15.844526328301438
India,2019-01-29,0.0,0.0,92979.9,1128.66,71.4,3395.0186452496996,104.13718944950001,10652.200195,NSE,1302.2394957983192,15.807563025210085
United Kingdom,2019-01-29,0.0,0.0,994.6,12.1188,1.3146,3395.0186452496996,104.13718944950001,6833.93,FTSE 100,756.579948273239,9.218621633957097
Brazil,2019-01-30,0.0,0.0,4893.16,59.18,3.7222,3441.0322154158002,107.571489859,96996.0,BOVESPA,1314.5881467949062,15.899199398205363
United States,2019-01-30,0.0,0.0,1310.7,16.065,1.0,3441.0322154158002,107.571489859,7183.080078,NASDAQ,1310.7,16.065
Germany,2019-01-30,0.0,0.0,1147.2,13.99,1.1418,3441.0322154158002,107.571489859,11181.660156,DAX,1004.7293746715713,12.252583639866877
France,2019-01-30,0.0,0.0,1147.2,13.99,1.1418,3441.0322154158002,107.571489859,4974.759765999999,CAC 40,1004.7293746715713,12.252583639866877
Canada,2019-01-30,0.0,0.0,1730.3,21.12,1.3189,3441.0322154158002,107.571489859,15484.599609,S&P/TSX,1311.926605504587,16.013344453711426
Italy,2019-01-30,0.0,0.0,1147.2,13.99,1.1418,3441.0322154158002,107.571489859,19772.0,FTSE MIB,1004.7293746715713,12.252583639866877
Japan,2019-01-30,0.0,0.0,143646.1,1748.47,109.57,3441.0322154158002,107.571489859,20556.539063,Nikkei,1310.9984484804236,15.957561376289132
China,2019-01-30,0.0,0.0,8800.0,107.89,6.7115,3441.0322154158002,107.571489859,2575.575928,SSE,1311.182299038963,16.07539298219474
India,2019-01-30,0.0,0.0,93262.9,1136.8,71.24,3441.0322154158002,107.571489859,10651.799805,NSE,1309.1367209432904,15.95732734418866
United Kingdom,2019-01-30,0.0,0.0,1002.8,12.2472,1.3062,3441.0322154158002,107.571489859,6941.63,FTSE 100,767.7231664369928,9.37620578778135
Brazil,2019-01-31,0.0,0.0,4864.16,58.55,3.6501,3420.6332265759997,106.1733014406,97394.0,BOVESPA,1332.610065477658,16.040656420372045
United States,2019-01-31,0.0,0.0,1323.3,16.066,1.0,3420.6332265759997,106.1733014406,7281.740234000001,NASDAQ,1323.3,16.066
Germany,2019-01-31,0.0,0.0,1153.2,14.04,1.1454,3420.6332265759997,106.1733014406,11173.099609,DAX,1006.8098480880043,12.257726558407542
France,2019-01-31,0.0,0.0,1153.2,14.04,1.1454,3420.6332265759997,106.1733014406,4992.720215,CAC 40,1006.8098480880043,12.257726558407542
Canada,2019-01-31,0.0,0.0,1737.8,21.08,1.314,3420.6332265759997,106.1733014406,15540.599609,S&P/TSX,1322.5266362252662,16.042617960426178
Italy,2019-01-31,0.0,0.0,1153.2,14.04,1.1454,3420.6332265759997,106.1733014406,19731.0,FTSE MIB,1006.8098480880043,12.257726558407542
Japan,2019-01-31,0.0,0.0,144009.3,1745.97,108.84,3420.6332265759997,106.1733014406,20773.490234,Nikkei,1323.1284454244762,16.04162072767365
China,2019-01-31,0.0,0.0,8873.1,107.61,6.6958,3420.6332265759997,106.1733014406,2584.572021,SSE,1325.1739896651632,16.071268556408494
India,2019-01-31,0.0,0.0,94109.5,1137.73,70.94,3420.6332265759997,106.1733014406,10830.950195,NSE,1326.6069918240767,16.037919368480406
United Kingdom,2019-01-31,0.0,0.0,1005.9,12.2563,1.3135,3420.6332265759997,106.1733014406,6968.85,FTSE 100,765.8165207460983,9.331023981728208
Brazil,2019-02-01,0.0,0.0,4804.57,58.22,3.6552,3439.8056988758003,106.1211666282,97861.0,BOVESPA,1314.4479098270956,15.927992996279274
United States,2019-02-01,0.0,0.0,1318.7,15.913,1.0,3439.8056988758003,106.1211666282,7263.870117,NASDAQ,1318.7,15.913
Germany,2019-02-01,0.0,0.0,1149.9,13.89,1.1474,3439.8056988758003,106.1211666282,11180.660156,DAX,1002.1788391145199,12.10563012027192
France,2019-02-01,0.0,0.0,1149.9,13.89,1.1474,3439.8056988758003,106.1211666282,5019.259765999999,CAC 40,1002.1788391145199,12.10563012027192
Canada,2019-02-01,0.0,0.0,1727.5,20.85,1.3095,3439.8056988758003,106.1211666282,15506.299805,S&P/TSX,1319.205803741886,15.922107674684995
Italy,2019-02-01,0.0,0.0,1149.9,13.89,1.1474,3439.8056988758003,106.1211666282,19577.0,FTSE MIB,1002.1788391145199,12.10563012027192
Japan,2019-02-01,0.0,0.0,144232.8,1738.05,109.55,3439.8056988758003,106.1211666282,20788.390625,Nikkei,1316.593336376084,15.865358283888636
China,2019-02-01,0.0,0.0,8882.8,107.26,6.7426,3439.8056988758003,106.1211666282,2618.231934,SSE,1317.4146471687477,15.907810043603357
India,2019-02-01,0.0,0.0,94006.8,1134.47,71.41,3439.8056988758003,106.1211666282,10893.650391,NSE,1316.4374737431733,15.886710544741634
United Kingdom,2019-02-01,0.0,0.0,1007.2,12.1659,1.3094,3439.8056988758003,106.1211666282,7020.22,FTSE 100,769.2072705055751,9.29120207728731
Brazil,2019-02-02,0.0,0.0,4823.48,58.22,3.6552,3433.0352852215997,106.72832164469999,97861.0,BOVESPA,1319.6213613482162,15.927992996279274
United States,2019-02-02,0.0,0.0,1318.7,15.913,1.0,3433.0352852215997,106.72832164469999,7263.870117,NASDAQ,1318.7,15.913
Germany,2019-02-02,0.0,0.0,1149.9,13.89,1.1474,3433.0352852215997,106.72832164469999,11180.660156,DAX,1002.1788391145199,12.10563012027192
France,2019-02-02,0.0,0.0,1149.9,13.89,1.1474,3433.0352852215997,106.72832164469999,5019.259765999999,CAC 40,1002.1788391145199,12.10563012027192
Canada,2019-02-02,0.0,0.0,1727.5,20.85,1.3095,3433.0352852215997,106.72832164469999,15506.299805,S&P/TSX,1319.205803741886,15.922107674684995
Italy,2019-02-02,0.0,0.0,1149.9,13.89,1.1474,3433.0352852215997,106.72832164469999,19577.0,FTSE MIB,1002.1788391145199,12.10563012027192
Japan,2019-02-02,0.0,0.0,144232.8,1738.05,109.55,3433.0352852215997,106.72832164469999,20788.390625,Nikkei,1316.593336376084,15.865358283888636
China,2019-02-02,0.0,0.0,8882.8,107.26,6.7426,3433.0352852215997,106.72832164469999,2618.231934,SSE,1317.4146471687477,15.907810043603357
India,2019-02-02,0.0,0.0,94006.8,1134.47,71.41,3433.0352852215997,106.72832164469999,10893.650391,NSE,1316.4374737431733,15.886710544741634
United Kingdom,2019-02-02,0.0,0.0,1007.2,12.1659,1.3094,3433.0352852215997,106.72832164469999,7020.22,FTSE 100,769.2072705055751,9.29120207728731
Brazil,2019-02-03,0.0,0.0,4823.48,58.22,3.6552,3404.499313399,106.0944999198,97861.0,BOVESPA,1319.6213613482162,15.927992996279274
United States,2019-02-03,0.0,0.0,1318.7,15.913,1.0,3404.499313399,106.0944999198,7263.870117,NASDAQ,1318.7,15.913
Germany,2019-02-03,0.0,0.0,1149.9,13.89,1.1474,3404.499313399,106.0944999198,11180.660156,DAX,1002.1788391145199,12.10563012027192
France,2019-02-03,0.0,0.0,1149.9,13.89,1.1474,3404.499313399,106.0944999198,5019.259765999999,CAC 40,1002.1788391145199,12.10563012027192
Canada,2019-02-03,0.0,0.0,1727.5,20.85,1.3095,3404.499313399,106.0944999198,15506.299805,S&P/TSX,1319.205803741886,15.922107674684995
Italy,2019-02-03,0.0,0.0,1149.9,13.89,1.1474,3404.499313399,106.0944999198,19577.0,FTSE MIB,1002.1788391145199,12.10563012027192
Japan,2019-02-03,0.0,0.0,144232.8,1738.05,109.55,3404.499313399,106.0944999198,20788.390625,Nikkei,1316.593336376084,15.865358283888636
China,2019-02-03,0.0,0.0,8882.8,107.26,6.7426,3404.499313399,106.0944999198,2618.231934,SSE,1317.4146471687477,15.907810043603357
