Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,16261.099609,16267.099609,16213.299805,16239.299805,16239.299805,184289900
2019-06-14,16228.099609,16325.400391,16190.900391,16301.900391,16301.900391,170254100
2019-06-17,16301.700195,16360.099609,16286.500000,16353.500000,16353.500000,185238200
2019-06-18,16451.500000,16527.300781,16448.800781,16503.400391,16503.400391,218953000
2019-06-19,16515.400391,16529.599609,16492.300781,16511.800781,16511.800781,190088100
2019-06-20,16585.900391,16603.900391,16548.400391,16574.800781,16574.800781,235060200
2019-06-21,16558.900391,16558.900391,16508.400391,16525.400391,16525.400391,493939000
2019-06-24,16527.099609,16547.800781,16506.800781,16523.500000,16523.500000,198177100
2019-06-25,16504.599609,16514.800781,16371.299805,16371.299805,16371.299805,207158600
2019-06-26,16393.900391,16393.900391,16302.400391,16312.200195,16312.200195,211051800
2019-06-27,16306.700195,16319.599609,16268.200195,16307.700195,16307.700195,177472300
2019-06-28,16328.700195,16382.200195,16302.599609,16382.200195,16382.200195,207980500
2019-07-02,16463.599609,16472.599609,16381.700195,16471.300781,16471.300781,178238300
2019-07-03,16486.699219,16580.599609,16480.400391,16576.199219,16576.199219,143993900
2019-07-04,16570.300781,16598.300781,16557.900391,16588.900391,16588.900391,56637400
2019-07-05,16529.400391,16547.000000,16469.900391,16542.000000,16542.000000,133774100
2019-07-08,16473.300781,16495.300781,16458.500000,16463.000000,16463.000000,172378100
2019-07-09,16436.699219,16545.199219,16421.699219,16545.199219,16545.199219,159727900
2019-07-10,16582.000000,16641.800781,16527.099609,16563.300781,16563.300781,188751200
2019-07-11,16563.900391,16568.099609,16525.099609,16527.900391,16527.900391,190584700
2019-07-12,16526.000000,16528.400391,16476.400391,16488.099609,16488.099609,160587500
2019-07-15,16505.599609,16524.500000,16474.900391,16510.800781,16510.800781,147789200
2019-07-16,16487.000000,16522.000000,16467.099609,16502.400391,16502.400391,178472900
2019-07-17,16509.099609,16534.900391,16469.000000,16484.199219,16484.199219,165612900
2019-07-18,16464.900391,16514.500000,16445.099609,16494.199219,16494.199219,203717800
2019-07-19,16536.900391,16573.699219,16485.500000,16485.900391,16485.900391,164302800
2019-07-22,16504.900391,16530.300781,16500.900391,16518.900391,16518.900391,138546100
2019-07-23,16582.500000,16590.000000,16530.199219,16572.699219,16572.699219,148830300
2019-07-24,16536.099609,16623.900391,16530.900391,16611.800781,16611.800781,171778800
2019-07-25,16613.099609,16613.099609,16458.400391,16488.199219,16488.199219,209506500
2019-07-26,16532.800781,16556.500000,16521.900391,16531.000000,16531.000000,167192900
2019-07-29,16549.400391,16549.400391,16476.300781,16492.199219,16492.199219,184840900
2019-07-30,16433.500000,16473.900391,16418.500000,16466.099609,16466.099609,181417800
2019-07-31,16447.300781,16470.500000,16282.099609,16406.599609,16406.599609,265480700
2019-08-01,16389.199219,16505.900391,16362.200195,16377.000000,16377.000000,304393300
2019-08-02,16368.599609,16389.500000,16206.400391,16271.700195,16271.700195,240108500
2019-08-06,16111.000000,16188.200195,15994.299805,16149.500000,16149.500000,317366800
2019-08-07,16092.700195,16285.900391,16064.299805,16265.200195,16265.200195,279764100
2019-08-08,16304.700195,16420.699219,16292.599609,16404.500000,16404.500000,230997900
2019-08-09,16372.000000,16423.199219,16305.599609,16341.299805,16341.299805,210694000
2019-08-12,16325.599609,16334.299805,16209.400391,16237.799805,16237.799805,193944600
2019-08-13,16235.299805,16375.000000,16232.700195,16350.799805,16350.799805,227506600
2019-08-14,16212.500000,16260.200195,16022.500000,16045.900391,16045.900391,235438100
2019-08-15,16026.700195,16066.599609,15964.400391,16012.500000,16012.500000,202386000
2019-08-16,16064.400391,16162.400391,16053.500000,16149.799805,16149.799805,0
2019-08-19,16218.299805,16321.299805,16206.599609,16304.099609,16304.099609,0
2019-08-20,16281.400391,16281.400391,16198.900391,16213.299805,16213.299805,165281200
2019-08-21,16247.500000,16309.200195,16240.299805,16309.200195,16309.200195,179093700
2019-08-22,16314.000000,16335.099609,16238.400391,16253.500000,16253.500000,145756500
2019-08-23,16214.799805,16301.599609,16003.099609,16037.599609,16037.599609,227392200
2019-08-26,16133.599609,16167.500000,16069.900391,16098.799805,16098.799805,167942900
2019-08-27,16138.500000,16193.299805,16125.200195,16183.599609,16183.599609,232156300
2019-08-28,16178.700195,16294.099609,16166.299805,16271.700195,16271.700195,182417600
2019-08-29,16360.299805,16407.300781,16342.700195,16384.500000,16384.500000,183112200
2019-08-30,16431.800781,16456.500000,16377.700195,16442.099609,16442.099609,177090400
2019-09-03,16382.500000,16434.199219,16328.400391,16399.199219,16399.199219,223316900
2019-09-04,16487.000000,16550.000000,16435.300781,16448.800781,16448.800781,201346000
2019-09-05,16498.500000,16604.400391,16492.199219,16574.800781,16574.800781,236406500
2019-09-06,16546.199219,16577.699219,16519.900391,16535.300781,16535.300781,185443700
2019-09-09,16565.199219,16566.699219,16463.300781,16495.099609,16495.099609,216894100
2019-09-10,16467.300781,16537.300781,16459.400391,16537.300781,16537.300781,238455800
2019-09-11,16565.199219,16623.000000,16548.900391,16611.099609,16611.099609,218707000
2019-09-12,16624.099609,16696.400391,16592.400391,16643.300781,16643.300781,267934400
2019-09-13,16679.800781,16756.099609,16679.800781,16682.400391,16682.400391,221919900
2019-09-16,16706.300781,16767.199219,16698.300781,16751.300781,16751.300781,307592600
2019-09-17,16738.300781,16855.500000,16727.199219,16834.800781,16834.800781,247102000
2019-09-18,16824.500000,16851.500000,16731.099609,16800.300781,16800.300781,232114900
2019-09-19,16829.599609,16913.500000,16829.599609,16858.400391,16858.400391,209325900
2019-09-20,16896.800781,16947.199219,16864.199219,16899.699219,16899.699219,501130200
2019-09-23,16870.099609,16892.500000,16846.400391,16867.199219,16867.199219,168552700
2019-09-24,16877.400391,16917.599609,16772.400391,16798.300781,16798.300781,207308500
2019-09-25,16771.000000,16800.900391,16725.800781,16784.300781,16784.300781,197464000
2019-09-26,16788.099609,16800.699219,16749.900391,16790.400391,16790.400391,204562400
2019-09-27,16769.400391,16769.400391,16656.400391,16694.300781,16694.300781,196461700
2019-09-30,16666.699219,16730.500000,16658.599609,16658.599609,16658.599609,200791800
2019-10-01,16683.599609,16707.500000,16429.599609,16447.699219,16447.699219,225195700
2019-10-02,16401.800781,16417.000000,16223.599609,16311.000000,16311.000000,218200100
2019-10-03,16285.400391,16369.599609,16198.099609,16369.000000,16369.000000,237883100
2019-10-04,16386.900391,16453.199219,16362.000000,16449.400391,16449.400391,183485000
2019-10-07,16420.699219,16474.699219,16394.500000,16421.800781,16421.800781,155833300
2019-10-08,16366.500000,16372.700195,16274.700195,16294.000000,16294.000000,198432200
2019-10-09,16347.299805,16409.099609,16308.700195,16379.900391,16379.900391,168389300
2019-10-10,16375.400391,16444.400391,16358.099609,16422.699219,16422.699219,186014600
2019-10-11,16487.199219,16516.699219,16413.400391,16415.199219,16415.199219,200746600
2019-10-15,16433.699219,16510.699219,16417.800781,16418.400391,16418.400391,212333000
2019-10-16,16435.099609,16445.599609,16408.699219,16427.199219,16427.199219,165968300
2019-10-17,16450.500000,16468.800781,16400.500000,16426.300781,16426.300781,168397700
2019-10-18,16452.699219,16462.099609,16376.599609,16377.099609,16377.099609,166417400
2019-10-21,16421.000000,16443.300781,16412.099609,16418.500000,16418.500000,155105700
2019-10-22,16470.300781,16484.800781,16391.500000,16391.500000,16391.500000,171979500
2019-10-23,16386.099609,16395.900391,16309.200195,16335.900391,16335.900391,181906700
